ANAPHYLAXIS,ARTCO2,BP,CATECHOL,CO,CVP,DISCONNECT,ERRCAUTER,ERRLOWOUTPUT,EXPCO2,FIO2,HISTORY,HR,HRBP,HREKG,HRSAT,HYPOVOLEMIA,INTUBATION,KINKEDTUBE,LVEDVOLUME,LVFAILURE,MINVOL,MINVOLSET,PAP,PCWP,PRESS,PULMEMBOLUS,PVSAT,SAO2,SHUNT,STROKEVOLUME,TPR,VENTALV,VENTLUNG,VENTMACH,VENTTUBE
-0.6928163826192931,-0.050954822731373896,-0.3101152783068744,-0.2536347729707699,-0.5643074746661841,-0.13321399932172584,0.8562701054359575,-0.370342914155552,0.32848339259627224,0.2321732169611762,-1.0599643191127366,0.3827951344037395,-1.1506103666443064,2.518064955957763,-1.289441081984086,2.2901237866316118,0.48775856174576454,-1.8401068115727675,-0.6851852920724166,0.16171374307192155,1.3325761671190959,-0.1876111788966648,-0.3744438687343385,-0.7534425367898324,1.8619014795422035,0.5843661347234108,-0.8208823128348862,-1.9791795032260067,-1.307267211939254,0.7389869094159658,-0.413364904119259,-0.5374207194438035,2.158933669854147,-0.81665394186066,0.965401892516056,0.7356454420508706
-0.15295893055064513,0.45214187542725004,0.1703398603271827,-0.24032166219178924,0.492147900435503,-0.024873134311773838,0.009676751851728001,0.1493850717211011,-0.784035561667272,-0.49017400592343685,-0.5883641707453762,0.31862680928534654,0.43781337599462605,-0.06229207745480873,-0.06682754998931288,0.36765730650728745,-0.16102190022661947,-0.8198425271522366,-0.7299979504584382,7.094424961779805e-05,0.856404731076841,-1.2324782066468594,-0.4038955074312583,1.16597451358988,0.7645917508772103,0.5435063433955349,0.01821800930138927,-1.0673290865423835,0.9433689933532378,-1.4943341318562344,-0.18740783874660633,0.6427343761036595,-0.12125897593991351,-1.817158729235604,1.6792899553125262,-1.7257636825456268
-0.8120901615007702,-1.6340284882544327,-0.5497418869939188,2.188947587729356,0.23438372822297404,0.0699538625973039,-0.9494297374278917,1.3219951606869402,0.7011284072669439,-0.3683908440915265,-0.8920555466319828,-0.8863010094281143,1.106203657270381,-0.3606267022004358,1.2051681778351828,-0.23011608274371506,0.6420145536761576,-0.38464744277747515,1.5295504685025316,-0.45179498165506926,-0.011240087265546164,-0.1658970174340098,-1.736945925174988,0.7903707626117138,0.758269781494624,3.3141614364357492,0.06784111542951912,-0.6063164339524518,-1.0487511139359809,-0.6031139594963996,-0.6180706767371694,-0.3999293370608958,-1.3504095735000503,-0.5210359817904971,0.3940211282004706,0.6679945158335706
-0.3192347214137943,-0.9598169264744313,-1.3646862980222374,0.7727375424128563,-1.043580653792808,0.9331871097587973,-0.4960715570793282,-0.07649023747920118,-0.5914249337390487,-0.6051531393172629,-0.5074118310617396,0.6112649155589668,0.7556248739456786,-0.5745053234779256,0.12730640347645153,1.024159366317891,1.536382450939958,1.8569763002094448,1.993254994623962,-0.014993028068516075,-0.719964915529515,0.102753130789024,-0.2814149241758069,-0.0020639328612299442,-0.8312261973901366,-1.0694004422615446,0.5261744597370104,0.11944813355081724,1.0425838519905681,-1.262273290992571,-0.7863398424854546,-0.3520829186244773,-0.4344222026085977,1.504160293303292,-0.20957523916110998,-0.2429278469960593
-1.9323717601204637,-0.20696084128702297,1.2887351029531775,2.432467631231216,1.2218556308617132,-0.7237814926793229,0.3156043019726609,-0.9143024639900393,0.7598190579782618,1.8768500890499293,-0.1815473579078184,-1.4330951569656212,1.0802967156830328,0.34172450715642033,0.9919239726579566,0.8843748872954479,-0.25899523621542864,0.5603563015812433,-0.9571806396338305,0.4877833360525489,0.6293029607243145,0.4749064195744142,0.7742357239449221,0.16113347094271974,1.8654100637212359,-0.6231552889188078,-1.3283658485900978,0.9809638752049311,0.031444190226190896,0.22180683068948806,0.9599812826004736,-0.657259504849168,0.8757157394872918,0.46740464885665955,-1.0251762360672547,0.6609950865610974
0.21105535884159532,-0.9273961258491352,-0.36348119686502545,-0.5244624920433826,-0.12398887978213528,-0.8207396597016854,1.802800999272268,-1.6447482856384215,-0.27250123087424555,1.425542673288263,0.8446245556640584,-0.607417743247684,-0.19787941769994635,0.3521390088212865,-0.5290411654488646,-2.5978568551250887,-0.25897846158153204,-1.282620468536487,-0.6826723672645603,-0.1409861104459402,0.3236344385618932,0.03166447940879025,-1.2191004684863487,0.01062332536131779,1.4686302332628043,0.8030881169919007,0.6470927705355047,0.6558351558578273,-0.5413722666632387,-1.2196728440267708,0.5348894175490715,-0.8362813484271651,-0.695054050861319,-0.9562442064521746,-0.06626710329407552,0.7277187814329257
-0.004708968475083102,-0.8580601438006014,-0.5853717048945101,-0.11532788042310013,-1.2481844037525596,1.21659800041176,-0.5177609954194493,0.4788855126837784,-1.7316688501144113,0.5210472899565703,-0.285997895453093,-1.9358764406526505,-0.44903443224133216,0.927169175083384,-0.745387628690456,0.009072165751426588,1.59378661311172,0.4916678734786677,1.2307534988996378,0.415354025310342,0.826874364327804,-0.9298387469628274,1.0877307402066503,0.4988129885362343,-0.7767808638797132,-0.2020590310480322,-2.676843470403012,-1.1898230177822726,1.6324588565456954,-1.84643261693985,-1.1997303687877097,0.3058128566854941,-1.383101231443863,0.7695720485082131,0.25092891088246577,1.5258057710006467
-0.8371864508289436,-0.40371509888138557,0.3055880119223519,-1.3538236864830646,0.2898686880259047,-0.44544271865439616,0.7811651623647262,0.21426020917391075,-0.9867937964143435,1.287577976836165,-1.5202357530802488,1.5783359839467772,-0.7155241513071563,-0.9860697349275264,0.9023120554216347,-0.396938433599717,0.7643635698334391,-1.488950616956071,0.5874906432590044,-0.8650414658091966,0.5660589051300534,1.97339418872871,0.5308572326369954,-0.7689546873353478,-0.40378409796452686,-0.46199142917663577,-0.5853617563400585,-0.39419562861406826,-0.04814086618565135,-0.18489284149125546,0.2897678064346103,0.43085046137260286,-0.6748557977279334,-1.257098316871196,-1.4234754966338747,1.2814177951477572
0.6647369421209942,0.5712989570091006,-0.08007295553509737,-0.8348946670520565,0.2601175060544177,-1.228300125669814,-0.36057327534307954,-0.6751233374171938,-0.43012580580557597,0.7631141696660892,1.1402963563827242,-0.18995067329014068,-0.0440752839139172,-0.36055311660435757,0.42591051581626793,0.42293365168797153,-0.4994312279566873,1.0728521796635702,0.7384381862833209,-0.6278275317350186,0.9817052351927482,0.7862984051178624,-0.6827943779404481,0.8688378504300359,1.345188140374172,0.9431392127208889,-0.4425923181149405,0.04724250030058844,-0.3430888772685092,-2.0637362329256477,0.19263599944299728,0.18318858959896545,-0.46300400061370917,0.6591162918073156,0.9728133601126181,1.2748082492698751
0.9478855699449761,-0.3967448589201088,1.0201103858619596,1.8577500509123062,0.5842953742812178,-0.4674353623487533,0.08139501949276796,0.9896620918665848,1.3836827942958734,0.14871661816080298,-0.7895949497266962,2.179156040986182,-0.06645116118531355,2.028118617539821,-1.1185549144905362,-0.1887430644265644,0.5346009669812423,-0.44067516753252506,0.9709974265746288,-0.7607415035331972,-0.607922240535421,0.5089117172141541,-0.0941438148994295,0.36731371111719124,1.8928016177192752,-0.26764333063880125,0.6881858374152623,-0.28631557114850387,0.9364775998455807,0.28797714239245303,0.18925671875209413,-0.6309014355060248,-0.9957118015205348,-0.6155100664265277,-0.3791995791345482,1.3680630331977823
